orgnr,exclusion_flags
5569993321,LAYER1_OPERATING:fastighet
5569995789,GLOBAL_SHELL_SUFFIX:sweden ab
5569998932,NO_REVENUE
5590000526,GLOBAL_SHELL_SUFFIX:sweden ab
5590005459,GLOBAL_SHELL_SUFFIX:scandinavia ab
5590008362,LAYER1_SERVICE:service
5590011127,GLOBAL_SHELL_SUFFIX:sverige ab
5590012893,GLOBAL_SHELL_SUFFIX:sverige ab
5590015425,NO_REVENUE
5590016100,NO_REVENUE
5590023064,NO_REVENUE
5590029954,NO_REVENUE
5590030226,NAME_EXCLUDED:plåt
5590030341,NO_REVENUE
5590030390,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5590031448,LAYER1_SERVICE:bygg
5590033147,NO_REVENUE
5590035753,NO_REVENUE
5590036207,GLOBAL_SHELL_SUFFIX:scandinavia ab
5590040316,REVENUE_BELOW_MIN
5590049754,LAYER1_SERVICE:service
5590063565,NO_REVENUE
5590064571,LAYER1_SERVICE:management
5590064696,GLOBAL_SHELL_SUFFIX:sweden ab
5590068028,LAYER1_SERVICE:service;NO_REVENUE
5590077235,NO_REVENUE;NAME_EXCLUDED:mark
5590077979,NAME_EXCLUDED:hotel
5590080171,GLOBAL_SHELL_SUFFIX:scandinavia ab
5590080478,NO_REVENUE
5590083449,GLOBAL_SHELL_SUFFIX:sverige ab
5590085311,GLOBAL_SHELL_SUFFIX:sverige ab
5590088919,NO_REVENUE
5590089123,NO_REVENUE
5590092325,LAYER1_OPERATING:fastighet
5590097928,NO_REVENUE
5590101696,GLOBAL_SHELL_SUFFIX:sweden ab
5590108667,NO_REVENUE
5590110309,NO_REVENUE
5590110853,REVENUE_BELOW_MIN;NAME_EXCLUDED:mark
5590110960,LAYER1_SERVICE:bygg
5590115654,REVENUE_BELOW_MIN
5590116132,NO_REVENUE
5590116884,LAYER1_SERVICE:rör
5590120316,REVENUE_BELOW_MIN
5590126354,NO_REVENUE
5590127253,NO_REVENUE
5590130463,GLOBAL_SHELL_SUFFIX:sweden ab
5590131230,NO_REVENUE
5590134911,LAYER1_OPERATING:fastighet
5590144712,LAYER1_SERVICE:bygg
5590145925,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5590149307,LAYER1_SERVICE:consulting
5590156419,NO_REVENUE
5590159504,NO_REVENUE
5590159694,NO_REVENUE
5590160833,NO_REVENUE
5590170154,NO_REVENUE
5590170170,LAYER1_SERVICE:consulting
5590174404,GLOBAL_SHELL_SUFFIX:sweden ab
5590174743,NO_REVENUE
5590181300,LAYER1_SERVICE:rör
5590183173,NO_REVENUE
5590185459,NO_REVENUE
5590185681,LAYER1_SERVICE:rör
5590187398,LAYER1_SERVICE:bygg;NO_REVENUE
5590256409,NO_REVENUE
5590257175,NO_REVENUE
5590194881,NO_REVENUE
5590197942,GLOBAL_SHELL_SUFFIX:sverige ab
5590197967,LAYER1_SERVICE:rör
5590202759,NO_REVENUE
5590203278,GLOBAL_SHELL_SUFFIX:sverige ab
5590212816,GLOBAL_SHELL_SUFFIX:sverige ab
5590213384,NAME_EXCLUDED:transport
5590213475,NO_REVENUE
5590225800,REVENUE_BELOW_MIN
5590226824,NO_REVENUE
5590227236,GLOBAL_SHELL_SUFFIX:sweden ab
5590233077,NO_REVENUE
5590245345,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5590245527,LAYER1_SERVICE:bygg
5590245550,LAYER1_SERVICE:management
5590252671,LAYER1_SERVICE:rör
5590258199,LAYER1_SERVICE:entreprenad
5590260716,NO_REVENUE
5590261433,NO_REVENUE
5590264288,NO_REVENUE
5590265442,NO_REVENUE
5590270491,NO_REVENUE
5590271176,GLOBAL_SHELL_SUFFIX:scandinavia ab
5590271796,REVENUE_BELOW_MIN
5590272315,NO_REVENUE
5590276357,NO_REVENUE
5590277520,LAYER1_SERVICE:management
5590277967,GLOBAL_SHELL_SUFFIX:sverige ab
5590281704,NO_REVENUE
5590284062,NO_REVENUE
5590284724,NO_REVENUE
5590285655,GLOBAL_SHELL_SUFFIX:sweden ab
5590287917,LAYER1_OPERATING:fastighet
5590289624,LAYER1_OPERATING:fastighet
5590291562,GLOBAL_SHELL_SUFFIX:sverige ab
5590292107,LAYER1_SERVICE:bygg
5590296025,NO_REVENUE
5590301767,LAYER1_SERVICE:service
5590328760,NO_REVENUE
5590302476,NO_REVENUE
5590305768,LAYER1_SERVICE:service
5590308150,NO_REVENUE
5590313515,NO_REVENUE
5590316013,NO_REVENUE
5590317037,LAYER1_SERVICE:montage
5590317169,NO_REVENUE
5590322243,NO_REVENUE
5590324207,LAYER1_SERVICE:bygg;NAME_EXCLUDED:plåt
5590325998,GLOBAL_SHELL_SUFFIX:scandinavia ab
5590327952,NO_REVENUE
5590333034,NO_REVENUE
5590341615,NO_REVENUE
5590343660,REVENUE_BELOW_MIN
5590346028,LAYER1_SERVICE:el;NO_REVENUE
5590349493,LAYER1_SERVICE:rör
5590350368,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5590352828,LAYER1_SERVICE:bygg
5590353339,NO_REVENUE
5590354360,GLOBAL_SHELL_SUFFIX:sverige ab
5590357504,GLOBAL_SHELL_SUFFIX:sweden ab
5590361159,NO_REVENUE
5590372529,NAME_EXCLUDED:transport
5590374178,LAYER1_SERVICE:entreprenad
5590375290,REVENUE_BELOW_MIN
5590381017,NO_REVENUE
5590384839,LAYER1_SERVICE:rör
5590389135,REVENUE_BELOW_MIN
5590389432,LAYER1_SERVICE:entreprenad
5590390307,LAYER1_SERVICE:bygg;NAME_EXCLUDED:anläggning
5590393566,NO_REVENUE
5590397880,LAYER1_OPERATING:förvaltning
5590399894,NAME_EXCLUDED:plåt
5590406335,GLOBAL_SHELL_SUFFIX:sverige ab
5590408414,LAYER1_OPERATING:förvaltning
5590410790,NO_REVENUE
5590411186,LAYER1_SERVICE:bygg
5590415591,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5590419452,LAYER1_SERVICE:vvs;NO_REVENUE
5590420534,LAYER1_OPERATING:fastighet
5590422035,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5590422910,LAYER1_SERVICE:service
5590433982,LAYER1_OPERATING:fastighet
5590434428,LAYER1_SERVICE:entreprenad
5590440128,NO_REVENUE
5590440649,NAME_EXCLUDED:transport
5590449590,LAYER1_SERVICE:consulting
5590451729,LAYER1_SERVICE:bygg
5590451844,GLOBAL_SHELL_SUFFIX:sverige ab;REVENUE_BELOW_MIN
5590452511,NO_REVENUE
5590457254,NO_REVENUE
5590457825,LAYER1_SERVICE:consulting
5590461025,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:entreprenad;NO_REVENUE
5590462080,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5590466222,GLOBAL_SHELL_SUFFIX:sweden ab
5590468020,GLOBAL_SHELL_SUFFIX:sverige ab
5590479175,REVENUE_BELOW_MIN
5590480496,NO_REVENUE
5590486949,NAME_EXCLUDED:grossist
5590490628,GLOBAL_SHELL_SUFFIX:sverige ab
5590499660,LAYER1_SERVICE:montage;NO_REVENUE
5591450308,LAYER1_SERVICE:entreprenad
5590509518,NO_REVENUE
5590512090,NO_REVENUE
5590515382,GLOBAL_SHELL_SUFFIX:sverige ab
5590517453,GLOBAL_SHELL_SUFFIX:sweden ab
5590523527,REVENUE_BELOW_MIN
5590524582,GLOBAL_SHELL_SUFFIX:sverige ab
5590524640,LAYER1_OPERATING:förvaltning
5590525571,NO_REVENUE
5590525829,NO_REVENUE
5590525969,GLOBAL_SHELL_SUFFIX:sweden ab
5590531447,NO_REVENUE
5590532312,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5590532767,LAYER1_SERVICE:kyl
5590541743,NO_REVENUE
5590533120,NO_REVENUE
5590542261,REVENUE_BELOW_MIN
5590551551,NO_REVENUE
5590551692,NO_REVENUE
5590552484,LAYER1_SERVICE:service
5590554134,NAME_EXCLUDED:hotel
5590554399,GLOBAL_SHELL_SUFFIX:sweden ab
5590555206,GLOBAL_SHELL_SUFFIX:sverige ab
5590557095,NO_REVENUE;NAME_EXCLUDED:grossist
5590560610,LAYER1_SERVICE:service
5590561014,NO_REVENUE
5590563457,LAYER1_SERVICE:el
5590564463,NO_REVENUE
5590565734,NO_REVENUE
5590567607,LAYER1_SERVICE:bygg
5590569389,GLOBAL_SHELL_SUFFIX:sweden ab
5590581178,LAYER1_SERVICE:bygg
5590583174,NO_REVENUE
5590588181,LAYER1_SERVICE:service
5590592316,LAYER1_OPERATING:fastighet
5590594395,NO_REVENUE
5590598883,GLOBAL_SHELL_SUFFIX:sverige ab
5590605969,NO_REVENUE
5590606280,NAME_EXCLUDED:hotel
5590608120,NAME_EXCLUDED:transport
5590609045,GLOBAL_SHELL_SUFFIX:sweden ab
5590609425,GLOBAL_SHELL_SUFFIX:sverige ab
5590619663,LAYER1_SERVICE:el;NO_REVENUE
5590620687,NO_REVENUE
5590672613,NO_REVENUE
5590621222,LAYER1_SERVICE:entreprenad;NO_REVENUE
5590627427,GLOBAL_SHELL_SUFFIX:sweden ab
5590629944,NO_REVENUE
5590630215,GLOBAL_SHELL_SUFFIX:sverige ab
5590631288,LAYER1_SERVICE:installation
5590634100,NO_REVENUE
5590637152,LAYER1_SERVICE:montage;NO_REVENUE
5590639349,NO_REVENUE
5590640834,LAYER1_OPERATING:holding
5590647656,NO_REVENUE
5590650007,LAYER1_SERVICE:rör;NO_REVENUE
5590656806,NO_REVENUE
5590656913,NO_REVENUE
5590657804,LAYER1_OPERATING:finance
5590658943,NO_REVENUE
5590659008,NO_REVENUE
5590659586,GLOBAL_SHELL_SUFFIX:sweden ab
5590659651,LAYER1_OPERATING:fastighet
5590659719,REVENUE_BELOW_MIN
5590661533,GLOBAL_SHELL_SUFFIX:sverige ab
5590661699,NO_REVENUE
5590662952,LAYER1_OPERATING:förvaltning
5590664479,LAYER1_SERVICE:entreprenad
5590676523,LAYER1_SERVICE:bygg;NO_REVENUE
5590679378,NO_REVENUE
5590683362,NAME_EXCLUDED:transport
5590684881,LAYER1_SERVICE:åkeri
5590687512,LAYER1_OPERATING:finance
5590689682,NO_REVENUE
5590691837,LAYER1_OPERATING:fastighet
5590694823,GLOBAL_SHELL_SUFFIX:sweden ab
5590695861,LAYER1_SERVICE:bygg
5590697966,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5590698592,NO_REVENUE
5590700984,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5590702196,GLOBAL_SHELL_SUFFIX:sweden ab
5590704762,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5590705058,NO_REVENUE
5590706825,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5590709365,GLOBAL_SHELL_SUFFIX:sverige ab
5590710538,NO_REVENUE
5590710710,NO_REVENUE
5590719083,NO_REVENUE
5590721030,LAYER1_SERVICE:management
5590793351,NO_REVENUE
5590721345,NO_REVENUE
5590721360,NO_REVENUE
5590724380,GLOBAL_SHELL_SUFFIX:sverige ab
5590727052,NO_REVENUE
5590729850,NO_REVENUE
5590729959,NO_REVENUE
5590736178,GLOBAL_SHELL_SUFFIX:sweden ab
5590736632,REVENUE_BELOW_MIN
5590746151,LAYER1_OPERATING:fastighet
5590750195,GLOBAL_SHELL_SUFFIX:sverige ab
5590755145,LAYER1_OPERATING:holding
5590765698,LAYER1_SERVICE:service
5590770391,LAYER1_OPERATING:holding
5590776778,NO_REVENUE
5590783352,NO_REVENUE
5590786652,NO_REVENUE
5590790472,NO_REVENUE
5590791975,GLOBAL_SHELL_SUFFIX:sweden ab
5590795257,LAYER1_OPERATING:fastighet
5590797683,LAYER1_OPERATING:fastighet
5590797857,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:bygg
5590798426,NO_REVENUE
5590802368,NO_REVENUE
5590806500,GLOBAL_SHELL_SUFFIX:sweden ab
5590813324,NO_REVENUE
5590820592,GLOBAL_SHELL_SUFFIX:sweden ab
5590823935,NO_REVENUE
5590826086,GLOBAL_SHELL_SUFFIX:systems ab
5590826771,GLOBAL_SHELL_SUFFIX:sweden ab
5590826847,LAYER1_OPERATING:fastighet
5590827233,LAYER1_SERVICE:installation;NO_REVENUE
5590827282,LAYER1_OPERATING:fastighet
5590828371,NO_REVENUE
5590831151,LAYER1_SERVICE:bygg
5590831268,NO_REVENUE
5590836259,REVENUE_BELOW_MIN
5590838305,NO_REVENUE
5590853189,LAYER1_SERVICE:entreprenad;NO_REVENUE
5590854617,GLOBAL_SHELL_SUFFIX:systems ab
5590858170,LAYER1_SERVICE:entreprenad
5590860440,NO_REVENUE
5590866421,LAYER1_SERVICE:consulting
5590866686,GLOBAL_SHELL_SUFFIX:sweden ab
5590871439,LAYER1_OPERATING:finance
5590872486,LAYER1_OPERATING:fastighet
5590872940,LAYER1_SERVICE:bygg
5590880356,NO_REVENUE
5590887468,LAYER1_SERVICE:konsult
5590890124,LAYER1_SERVICE:service;NO_REVENUE
5590890595,LAYER1_SERVICE:bygg;REVENUE_BELOW_MIN;NAME_EXCLUDED:transport
5590891098,LAYER1_SERVICE:service
5590895107,NO_REVENUE
5590898994,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5590899802,NO_REVENUE
5590911607,NO_REVENUE;NAME_EXCLUDED:mark
5590919394,REVENUE_BELOW_MIN
5590931381,NO_REVENUE
5590932165,GLOBAL_SHELL_SUFFIX:sweden ab
5590938345,GLOBAL_SHELL_SUFFIX:sverige ab
5590942842,LAYER1_SERVICE:entreprenad
5590943444,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5590957170,NO_REVENUE
5590959887,LAYER1_SERVICE:bygg
5590961081,NO_REVENUE
5590965249,LAYER1_SERVICE:bygg;NAME_EXCLUDED:mark
5590967757,REVENUE_BELOW_MIN
5590969563,NO_REVENUE
5590975503,REVENUE_BELOW_MIN
5590980651,NO_REVENUE
5590988183,LAYER1_OPERATING:holding
5590989702,NO_REVENUE
5590990908,GLOBAL_SHELL_SUFFIX:sverige ab
5590993860,LAYER1_SERVICE:bygg
5590994777,GLOBAL_SHELL_SUFFIX:scandinavia ab
5590995345,LAYER1_SERVICE:vvs
5590997531,LAYER1_SERVICE:consulting;NO_REVENUE
5590997937,NO_REVENUE
5591001689,LAYER1_SERVICE:entreprenad;REVENUE_BELOW_MIN
5591002737,NO_REVENUE;NAME_EXCLUDED:mark
5591007017,NO_REVENUE
5591007819,LAYER1_OPERATING:fastighet
5591009823,LAYER1_SERVICE:entreprenad
5591052823,NO_REVENUE
5591011118,NO_REVENUE
5591019129,NO_REVENUE
5591022198,GLOBAL_SHELL_SUFFIX:sweden ab
5591023394,LAYER1_SERVICE:bygg
5591026520,NO_REVENUE
5591032148,NO_REVENUE;NAME_EXCLUDED:transport
5591041735,NO_REVENUE
5591042295,REVENUE_BELOW_MIN
5591044507,NAME_EXCLUDED:hotel
5591048615,LAYER1_SERVICE:åkeri;NO_REVENUE
5591055354,GLOBAL_SHELL_SUFFIX:scandinavia ab
5591056774,GLOBAL_SHELL_SUFFIX:sverige ab
5591058556,LAYER1_SERVICE:vvs
5591064786,GLOBAL_SHELL_SUFFIX:sweden ab
5591065452,LAYER1_SERVICE:rör
5591067789,NO_REVENUE
5591071062,GLOBAL_SHELL_SUFFIX:sweden ab
5591075360,NO_REVENUE
5591078323,REVENUE_BELOW_MIN
5591079974,LAYER1_SERVICE:bygg
5591081384,LAYER1_SERVICE:el;NO_REVENUE
5591081905,LAYER1_SERVICE:verkstad;NO_REVENUE
5591084701,NO_REVENUE
5591085724,NAME_EXCLUDED:hotel
5591087878,NO_REVENUE
5591088199,NO_REVENUE
5591096028,NO_REVENUE
5591097182,NAME_EXCLUDED:hotel
5591097349,GLOBAL_SHELL_SUFFIX:sverige ab
5591099105,NO_REVENUE
5591099824,NO_REVENUE
5591100317,NO_REVENUE
5591128540,NO_REVENUE
5591104087,NO_REVENUE
5591108179,LAYER1_SERVICE:consulting
5591110613,LAYER1_SERVICE:facility
5591110647,LAYER1_SERVICE:entreprenad
5591112353,NO_REVENUE
5591116818,NAME_EXCLUDED:hotel
5591119895,REVENUE_BELOW_MIN
5591120059,GLOBAL_SHELL_SUFFIX:sweden ab
5591122584,NO_REVENUE
5591123848,NAME_EXCLUDED:transport
5591124903,LAYER1_SERVICE:montage
5591125660,NO_REVENUE
5591127807,REVENUE_BELOW_MIN
5591129621,LAYER1_SERVICE:entreprenad
5591131577,NO_REVENUE
5591132997,NO_REVENUE
5591134050,LAYER1_SERVICE:service
5591140321,NO_REVENUE
5591149629,NO_REVENUE
5591153613,GLOBAL_SHELL_SUFFIX:sweden ab
5591153803,GLOBAL_SHELL_SUFFIX:sverige ab
5591161822,GLOBAL_SHELL_SUFFIX:sverige ab
5591165781,NO_REVENUE
5591167456,NO_REVENUE;NAME_EXCLUDED:transport
5591172365,LAYER1_OPERATING:fastighet
5591176648,LAYER1_SERVICE:bygg
5591177315,GLOBAL_SHELL_SUFFIX:svenska ab
5591178305,NO_REVENUE
5591179949,NO_REVENUE
5591181648,NO_REVENUE
5591184469,NO_REVENUE
5591261424,NO_REVENUE
5591186043,LAYER1_OPERATING:finans
5591186944,NO_REVENUE
5591190516,NO_REVENUE
5591190789,LAYER1_OPERATING:holding
5591192777,NO_REVENUE
5591194195,REVENUE_BELOW_MIN
5591195614,LAYER1_SERVICE:consulting
5591195721,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5591197594,LAYER1_SERVICE:bygg;NO_REVENUE
5591198758,NO_REVENUE
5591202071,GLOBAL_SHELL_SUFFIX:sverige ab
5591212740,GLOBAL_SHELL_SUFFIX:sverige ab
5591216261,GLOBAL_SHELL_SUFFIX:sweden ab
5591224646,GLOBAL_SHELL_SUFFIX:sweden ab
5591226757,NO_REVENUE
5591229447,NO_REVENUE
5591233639,GLOBAL_SHELL_SUFFIX:sweden ab
5591234009,LAYER1_SERVICE:bygg;NO_REVENUE
5591243349,REVENUE_BELOW_MIN
5591245286,LAYER1_SERVICE:bygg;NO_REVENUE
5591245625,NO_REVENUE
5591259519,NO_REVENUE
5591262455,NO_REVENUE
5591265284,LAYER1_SERVICE:bygg
5591269187,LAYER1_OPERATING:fastighet
5591270599,LAYER1_SERVICE:consulting
5591270748,GLOBAL_SHELL_SUFFIX:sverige ab;NAME_EXCLUDED:hotel
5591271332,LAYER1_OPERATING:fastighet
5591271696,LAYER1_SERVICE:bygg
5591272975,GLOBAL_SHELL_SUFFIX:sweden ab
5591274146,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:bygg
5591278097,LAYER1_SERVICE:consulting
5591278592,NO_REVENUE
5591286348,REVENUE_BELOW_MIN
5591289375,NO_REVENUE
5591292544,GLOBAL_SHELL_SUFFIX:sweden ab
5591296370,NO_REVENUE
5591298038,GLOBAL_SHELL_SUFFIX:sweden ab
5591302517,NAME_EXCLUDED:hotel
5591309140,LAYER1_SERVICE:bygg
5591318794,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:service;NAME_EXCLUDED:mark
5591320725,GLOBAL_SHELL_SUFFIX:sweden ab
5591321483,LAYER1_SERVICE:management
5591322838,NO_REVENUE
5591327308,LAYER1_SERVICE:bygg;NO_REVENUE
5591329577,GLOBAL_SHELL_SUFFIX:sweden ab
5591331193,LAYER1_SERVICE:entreprenad
5591333462,LAYER1_SERVICE:entreprenad
5591343453,NAME_EXCLUDED:hotel
5591349443,LAYER1_OPERATING:holding
5591350490,NO_REVENUE
5591351290,LAYER1_SERVICE:consulting;NO_REVENUE
5591353163,NO_REVENUE
5591359152,GLOBAL_SHELL_SUFFIX:sweden ab
5591364020,LAYER1_OPERATING:fastighet
5591364277,GLOBAL_SHELL_SUFFIX:sweden ab
5591365233,GLOBAL_SHELL_SUFFIX:sweden ab
5591365860,NO_REVENUE
5591366249,LAYER1_OPERATING:förvaltning
5591366520,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:service
5591371090,LAYER1_SERVICE:rör
5591377030,GLOBAL_SHELL_SUFFIX:sverige ab
5591380364,LAYER1_SERVICE:consulting
5591390918,LAYER1_OPERATING:fastighet
5591391312,NO_REVENUE
5591402325,LAYER1_SERVICE:entreprenad
5591409734,REVENUE_BELOW_MIN
5591411961,NAME_EXCLUDED:hotel
5591423867,GLOBAL_SHELL_SUFFIX:sweden ab
5591426845,NO_REVENUE
5591465678,REVENUE_BELOW_MIN
5591468128,LAYER1_OPERATING:fastighet
5591470728,GLOBAL_SHELL_SUFFIX:sweden ab
5591471734,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5591480412,GLOBAL_SHELL_SUFFIX:sweden ab
5591480982,NO_REVENUE
5591484471,NO_REVENUE
5591488274,LAYER1_SERVICE:installation;REVENUE_BELOW_MIN
5591501266,NO_REVENUE
5591502041,LAYER1_SERVICE:entreprenad;NO_REVENUE
5591502306,LAYER1_SERVICE:entreprenad
5591505044,GLOBAL_SHELL_SUFFIX:sweden ab
5591505424,NO_REVENUE
5591506588,GLOBAL_SHELL_SUFFIX:sverige ab
5591508667,NO_REVENUE
5591514327,NO_REVENUE
5591519904,NO_REVENUE
5591521470,LAYER1_OPERATING:fastighet
5591532964,NO_REVENUE
5591532980,LAYER1_SERVICE:elteknik
5591533418,LAYER1_SERVICE:åkeri
5591534770,GLOBAL_SHELL_SUFFIX:scandinavia ab
5591538995,NO_REVENUE
5591541940,NO_REVENUE
5591542971,NO_REVENUE
5591543979,GLOBAL_SHELL_SUFFIX:sverige ab
5591544035,NO_REVENUE
5591552871,NO_REVENUE
5591554166,NO_REVENUE
5591555007,GLOBAL_SHELL_SUFFIX:sverige ab
5591557862,REVENUE_BELOW_MIN
5591560593,NO_REVENUE
5591563415,LAYER1_SERVICE:elteknik;NO_REVENUE
5591563530,LAYER1_SERVICE:bygg
5591570352,NO_REVENUE
5591570659,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5591575948,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5591579155,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5591580393,GLOBAL_SHELL_SUFFIX:sverige ab
5591580856,NO_REVENUE
5591585368,GLOBAL_SHELL_SUFFIX:sweden ab
5591588248,NO_REVENUE
5591591440,LAYER1_SERVICE:bygg;NO_REVENUE
5591593461,NO_REVENUE
5591594915,NO_REVENUE
5591603310,GLOBAL_SHELL_SUFFIX:scandinavia ab
5591603732,NO_REVENUE
5591609283,GLOBAL_SHELL_SUFFIX:sweden ab
5591618813,NO_REVENUE
5591626659,NO_REVENUE
5591627756,NO_REVENUE
5591629190,LAYER1_SERVICE:entreprenad
5591630115,REVENUE_BELOW_MIN
5591637557,NO_REVENUE
5591639561,GLOBAL_SHELL_SUFFIX:sweden ab
5591640098,LAYER1_SERVICE:bygg
5591640346,GLOBAL_SHELL_SUFFIX:sverige ab
5591640932,NO_REVENUE
5591641187,LAYER1_SERVICE:management;NAME_EXCLUDED:transport
5591641534,LAYER1_SERVICE:service
5591646145,NAME_EXCLUDED:mark
5591646871,LAYER1_SERVICE:rör
5591647416,GLOBAL_SHELL_SUFFIX:sverige ab
5591647598,LAYER1_SERVICE:management
5591648554,NO_REVENUE
5591654222,LAYER1_SERVICE:bygg
5591658975,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5591659932,GLOBAL_SHELL_SUFFIX:sweden ab
5591659940,NAME_EXCLUDED:transport
5591677942,LAYER1_OPERATING:finans
5591679021,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5591679567,NO_REVENUE
5591681936,NO_REVENUE
5591683445,NO_REVENUE
5591684237,NO_REVENUE
5591684260,REVENUE_BELOW_MIN
5591686984,GLOBAL_SHELL_SUFFIX:sverige ab
5591689467,LAYER1_SERVICE:bygg
5591690226,NO_REVENUE
5591691141,NO_REVENUE
5591691612,NO_REVENUE
5591695191,NO_REVENUE
5591699243,NO_REVENUE
5591702237,NO_REVENUE
5591702856,REVENUE_BELOW_MIN
5591707673,LAYER1_OPERATING:fastighet
5591709539,NO_REVENUE
5591711121,NAME_EXCLUDED:transport
5591713192,NO_REVENUE
5591718274,GLOBAL_SHELL_SUFFIX:sweden ab
5591720346,NO_REVENUE
5591720551,NO_REVENUE
5591724603,NO_REVENUE
5591728661,LAYER1_SERVICE:entreprenad
5591729115,LAYER1_SERVICE:bygg;NO_REVENUE
5591734024,NO_REVENUE
5591734693,LAYER1_OPERATING:holding
5591735583,NO_REVENUE
5591736110,NO_REVENUE
5591740096,NO_REVENUE
5591741052,NO_REVENUE
5591745533,LAYER1_SERVICE:service
5591758221,NO_REVENUE
5591760888,LAYER1_SERVICE:consulting;NO_REVENUE
5591761472,NO_REVENUE
5591762496,GLOBAL_SHELL_SUFFIX:sweden ab
5591762629,LAYER1_SERVICE:bygg;NAME_EXCLUDED:grossist
5591765093,GLOBAL_SHELL_SUFFIX:sweden ab
5591773659,LAYER1_SERVICE:konsult
5591776249,NO_REVENUE
5591777106,LAYER1_SERVICE:entreprenad
5591780068,NO_REVENUE
5591781496,LAYER1_SERVICE:entreprenad
5591786008,NO_REVENUE
5591795710,LAYER1_SERVICE:ror;NAME_EXCLUDED:grossist
5591809263,LAYER1_SERVICE:consulting
5591810915,GLOBAL_SHELL_SUFFIX:sweden ab
5591813703,LAYER1_SERVICE:consulting
5591815906,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5591815963,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:entreprenad
5591816623,LAYER1_SERVICE:bygg
5591819031,GLOBAL_SHELL_SUFFIX:sweden ab
5591825616,GLOBAL_SHELL_SUFFIX:sweden ab;REVENUE_BELOW_MIN
5591825988,LAYER1_SERVICE:bygg
5591826655,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_SERVICE:consulting
5591826770,NO_REVENUE
5591828354,NO_REVENUE
5591829816,NO_REVENUE
5591833081,LAYER1_SERVICE:entreprenad
5591833149,LAYER1_SERVICE:entreprenad
5591836787,NO_REVENUE
5591845705,GLOBAL_SHELL_SUFFIX:sverige ab
5591848006,LAYER1_SERVICE:bygg;NO_REVENUE
5591854319,LAYER1_SERVICE:bygg
5591859730,NO_REVENUE
5591859771,LAYER1_SERVICE:bygg;NO_REVENUE
5591861553,LAYER1_SERVICE:åkeri
5591872766,NO_REVENUE
5591874721,GLOBAL_SHELL_SUFFIX:sweden ab
5591878987,GLOBAL_SHELL_SUFFIX:sweden ab
5591879654,LAYER1_SERVICE:entreprenad
5591887194,LAYER1_OPERATING:fastighet
5591887491,NO_REVENUE
5591887954,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5591890933,GLOBAL_SHELL_SUFFIX:sverige ab
5591891428,NO_REVENUE
5591893036,NO_REVENUE
5591893754,NO_REVENUE
5591894216,NO_REVENUE
5591905509,LAYER1_SERVICE:service
5591906689,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:consulting
5591907968,GLOBAL_SHELL_SUFFIX:sweden ab
5591910020,LAYER1_SERVICE:service
5591912604,LAYER1_SERVICE:service;NO_REVENUE
5591914840,LAYER1_SERVICE:rör
5591916993,LAYER1_SERVICE:service
5591924732,LAYER1_SERVICE:bygg;NO_REVENUE
5591930705,LAYER1_OPERATING:fastighet;REVENUE_BELOW_MIN
5591935977,GLOBAL_SHELL_SUFFIX:sweden ab
5591939839,NO_REVENUE
5591940688,REVENUE_BELOW_MIN
5591941181,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5591943542,GLOBAL_SHELL_SUFFIX:sweden ab;REVENUE_BELOW_MIN
