rank,orgnr,company_name,total_score,base_similarity_score,layer1_product_signal,comp_revenue,comp_growth,comp_margins,comp_scale_efficiency,comp_legacy_scores,matched_model,distance_value,feature_count_used,exclusion_flags,service_indicator,applied_penalty,penalty_flags,latest_revenue_sek,revenue_cagr_3y,avg_ebitda_margin
353,5565876066,SchoolSoft AB,73.54716819949083,73.54716819949083,False,89.92831902638723,99.98810603691899,99.16652013240567,91.59515160536904,,global,0.12289729655532064,7,,0.0,0.0,,66828000.0,0.08689499125832079,0.07759773839895194
354,5568221195,Boardtalk AB,73.53678142007601,73.53678142007601,False,99.47478109582507,98.92830357462236,91.83931847422657,98.46384477442953,,global,0.12295379098293938,7,,0.0,0.0,,88212000.0,0.11982500052466083,0.1319298748349725
355,5565643458,Thelin Data AB,73.53495218435995,73.53495218435995,False,79.80667360258268,99.50967776787998,99.68745055438917,96.7031780417631,,global,0.12296374115172476,7,,0.0,0.0,,56750000.0,0.11015261484372307,0.08539431694731124
356,5590034426,Husverket AB,73.52019038795362,73.52019038795362,False,98.79066461677651,93.02052215126993,96.3512979476078,94.5804008234519,,global,0.12304404733454949,7,,0.0,0.0,,107793000.0,0.01280812044608215,0.061973995352418855
357,5566535174,Itsab AB,73.4177110892867,73.4177110892867,False,99.56111374060269,98.07702323285078,94.73741191250697,94.04561990496956,,global,0.1236019935921312,7,,0.0,0.0,,102719000.0,0.13002867692204978,0.057051315299343174
358,5569564858,Boliden Electro AB,73.38827712465921,73.38827712465921,False,85.36960950935725,92.62366135503254,97.81943257991476,99.58105787906086,,global,0.12376239012843039,7,,0.0,0.0,,147715000.0,0.16949257067689438,0.07390065214840148
359,5566648126,THED Livs AB,73.38165040726058,73.38165040726058,False,98.30119509476461,98.89223488341271,94.01193279442963,95.37245676654442,,global,0.12379851042917364,7,,0.0,0.0,,110254000.0,0.05972679327494679,0.04477572798886457
360,5564803251,Getinge Gräv Aktiebolag,73.34597445368864,73.34597445368864,False,86.70489067994251,99.68163512297042,99.62795058310171,92.83309558995191,,global,0.12399302569817658,7,,0.0,0.0,,63133000.0,0.07381504200285316,0.09994958635422296
361,5565362000,Ingeniörsfirma Bågenfelt & Hellström AB,73.33671616258964,73.33671616258964,False,83.71553072084065,95.67280694212734,99.8585476443265,95.9155444397096,,global,0.12404351995116518,7,,0.0,0.0,,60167000.0,0.029646867010171496,0.09964680620497281
362,5564151362,MOORE KLN AB,73.32999223958294,73.32999223958294,False,84.4417943980811,,98.10320783981852,98.09619022189713,,global,0.12408019588442736,6,,0.0,0.0,,60855000.0,,0.11220113384274094
363,5563371375,Sandéns Golv i Helsingborg Aktiebolag,73.32362132053456,73.32362132053456,False,99.69737336087547,88.19493841011882,97.99650854812354,94.16373302123702,,global,0.12411494944499894,7,,0.0,0.0,,89922000.0,-0.011722686602683385,0.06600720206577942
364,5565598207,Sacco System Nordic AB,73.31949966824801,73.31949966824801,False,88.96090296047974,96.97421614470623,99.84774487910836,92.5787026551739,,global,0.12413743479451872,7,,0.0,0.0,,65652000.0,0.03970549231031306,0.10402819458979921
365,5567658827,Grenland Rail AB,73.26850970959798,73.26850970959798,False,92.08205021998155,99.62793315469189,94.32748285131065,97.57825866085666,,global,0.12441571109241231,7,,0.0,0.0,,69717000.0,0.07249870400049208,0.1410857110100739
366,5568164924,AV1 AB,73.26069351315707,73.26069351315707,False,88.70119392108337,96.0089929741111,98.86229486799647,94.50267280047109,,global,0.12445838488726774,7,,0.0,0.0,,65347000.0,0.1479616345948871,0.09103664894507164
367,5561618017,N P Produkter i Jönköping Aktiebolag,73.2304386877574,73.2304386877574,False,91.0958255292648,98.14621180216719,98.84113014368374,92.25811315358308,,global,0.12462360895441932,7,,0.0,0.0,,68342000.0,0.05075632085619031,0.07975593536573451
368,5565287264,Aktiebolaget Smålandsinredningar,73.16614364853609,73.16614364853609,False,98.5665930165757,91.9068247077818,95.35848513366585,96.58206906008868,,global,0.12497495619124159,7,,0.0,0.0,,83728000.0,0.1734240254485242,0.12798147379581418
369,5563699817,INSU AB,73.11652536936823,73.11652536936823,False,97.95501505704412,96.69466270604036,92.5266597012129,98.75303609024495,,global,0.12524631181472803,7,,0.0,0.0,,81591000.0,0.037394506829393936,0.05423663791178039
370,5565196382,YTAAB AB,73.0742687219195,73.0742687219195,False,89.21696195232715,93.03732463272635,99.8280125587113,94.09426655985402,,global,0.12547755290696375,7,,0.0,0.0,,138322000.0,0.1671472910141858,0.11280481903456713
371,5561703926,Bimex Verktyg AB,73.05393210076582,70.24416548150559,True,93.83712186938867,99.9398821784627,91.69510435076376,98.5875094499456,,global,0.14127717394697184,7,,0.0,0.0,,72444000.0,0.08298605260690839,0.16055753043978424
372,5565452298,Torverk Industrial Doors Aktiebolag,73.02075494215381,70.21226436745559,True,98.32294745833494,99.92021494027738,90.44277114740215,98.3326981047741,,global,0.1414588736506186,7,,0.0,0.0,,82825000.0,0.09813638785014245,0.05108586644534357
373,5569938326,LTP Säkerhetsteknik AB,72.94822117450165,97.26429489933554,False,99.93672184532385,98.8162583144411,99.68499612481031,99.71477804094762,,global,0.011095289215553531,7,,0.0,0.25,name_penalty:service_like,98187000.0,0.0586989760709844,0.08449020541042984
374,5560586744,ABAS Protect AB,72.93926715133155,72.93926715133155,False,99.99182635966916,,91.70389393946455,99.48789398994508,,global,0.12621721917557047,6,,0.0,0.0,,94574000.0,,0.04814197404566326
375,5569086282,Polyproject Environment AB,72.8925349642529,72.8925349642529,False,94.8585107730714,81.88765835422534,99.54178424843968,97.5511776504112,,global,0.12647358130235126,7,,0.0,0.0,,74250000.0,0.21835338549789762,0.11623641189498064
376,5590321013,Törnblads livs i Tvååker AB,72.88398894658943,72.88398894658943,False,98.65085432700648,98.67193192247474,93.04171919954545,96.56801866922645,,global,0.12652048058321758,7,,0.0,0.0,,84060000.0,0.05683203438764495,0.05722638716391745
377,5591680326,Omniarch AB,72.82383324158045,72.82383324158045,False,87.49826511194611,97.07029354646315,98.08020710365156,95.34102112247164,,global,0.1268507618681801,7,,0.0,0.0,,63987000.0,0.13952881377966064,0.06883561369338174
378,5567530992,Dalform AB,72.82166373887318,72.82166373887318,False,85.28433115017158,98.93552507702097,97.39305187498623,96.72526050216624,,global,0.12686267848902957,7,,0.0,0.0,,61678000.0,0.060327964459683026,0.09817952433050454
379,5568404684,Växtkraft i Skåne Tranås AB,72.76002230612374,72.76002230612374,False,99.86346365918787,95.6184587510232,91.8390237676846,99.21554756725097,,global,0.127201410306789,7,,0.0,0.0,,91723000.0,0.15079154386820415,0.05203439609003617
380,5562189596,Lagafors AB,72.70608166213174,72.70608166213174,False,94.62740018092357,95.67919909374321,95.83696324887514,95.62921729204815,,global,0.12749806028911664,7,,0.0,0.0,,73824000.0,0.15035937556529633,0.0675537459924077
381,5560714288,Aktiebolaget Varmförzinkning,72.60744325756471,72.60744325756471,False,99.70971012018184,96.8513239622282,98.2343824860174,89.2381365276158,,global,0.12804109808148328,7,,0.0,0.0,,90034000.0,0.03867759003705973,0.10690378451719197
382,5591095582,Install Fiber I Norr AB,72.59561481746174,72.59561481746174,False,99.74009059931772,98.978026165768,95.61258593411212,91.75506478115702,,global,0.12810626717798,7,,0.0,0.0,,90321000.0,0.06092999481007033,0.06090505103836677
383,5562869858,U-nite Fasteners Technology AB,72.57728915713054,72.57728915713054,False,98.74312029263139,95.34417940102028,94.41643822749025,95.8263194231084,,global,0.1282072538493315,7,,0.0,0.0,,84437000.0,0.02734259816811946,0.1404285520352292
384,5561836700,LECO Nordic AB,72.53738804387562,72.53738804387562,False,83.73264887927942,99.89882307025576,99.0314762209283,94.65041705178172,,global,0.12842722395865533,7,,0.0,0.0,,60183000.0,0.08089218665796727,0.10020618108424435
385,5562147800,Mellanskånes Renhållningsaktiebolag,72.44082072509376,72.44082072509376,False,92.35688225931796,99.69994179223536,92.55003558330918,99.91727285680136,,global,0.1289600893258467,7,,0.0,0.0,,130113000.0,0.07428874463220891,0.08492386875402101
386,5593625253,Basta i Huvudstaden AB,72.41766237626406,72.41766237626406,False,94.81664198462167,,96.08643685985686,95.01016359886194,,global,0.1290879843501832,6,,0.0,0.0,,74172000.0,,0.14422561431828493
387,5562096254,Jan Comstedt Aktiebolag,72.32791951843225,72.32791951843225,False,93.98806850319136,,99.67784347898913,90.2454015527182,,global,0.12958398771363677,6,,0.0,0.0,,125494000.0,,0.08701257771538264
388,5567523518,Biolit AB,72.29968654569299,72.29968654569299,False,84.54305600263243,90.14061093332761,98.93817214864838,98.98429940021225,,global,0.1297401569201456,7,,0.0,0.0,,149679000.0,-0.00246421584669132,0.07299976211244152
389,5561346320,Schunk Intec AB,72.29158071478926,72.29158071478926,False,98.97396761791856,99.45739182038395,93.56440370901578,94.7052162776817,,global,0.12978500516618866,7,,0.0,0.0,,106764000.0,0.11120133075208893,0.057372962435599716
390,5561064543,Åhmans i Åhus Aktiebolag,72.18064694384606,72.18064694384606,False,85.93465536936952,88.54011342456273,99.76966152690245,97.76199117999889,,global,0.13039928955589206,7,,0.0,0.0,,62333000.0,-0.010128273206751026,0.09678122411871298
391,5568601057,VinnTer AB,72.15262684107562,72.15262684107562,False,83.46285046925772,94.19480381643844,99.27723721867748,96.88200932089794,,global,0.13055459735090097,7,,0.0,0.0,,59932000.0,0.019821031026048264,0.0978800985414742
392,5563825198,Lövånger Elektronik Uppsala AB,72.109224911792,69.33579318441538,True,86.69542482109671,99.6172216355254,95.19694661221187,96.49182688232625,,global,0.14648356678514354,7,,0.0,0.0,,63123000.0,0.10780413654874788,0.1387595449280213
393,5564436656,Roger Gustafsson Mekaniska Aktiebolag,72.10555665104486,72.10555665104486,False,83.41852433524205,93.82740410217737,99.21220071557877,97.16015356317529,,global,0.13081563039907482,7,,0.0,0.0,,59891000.0,0.017563509869498173,0.12113762880099789
394,5562896802,Lättviktsmotor N Hyr AB,72.10059903987343,72.10059903987343,False,99.95766906733013,96.52386563182333,90.89672482208948,99.78366620872166,,global,0.13084313330919473,7,,0.0,0.0,,97695000.0,0.1440237601358858,0.04697540797701721
395,5590878236,Eklunds Bildelslager i Skövde AB,72.03803740435981,72.03803740435981,False,99.9473020902335,99.98874144871913,91.67660501451904,97.00045173097462,,global,0.1311903636756564,7,,0.0,0.0,,93142000.0,0.09307207946546714,0.16711899237820657
396,5569262438,TreForm Packaging AB,72.00671500278239,69.23722596421383,True,96.25047127166827,94.87565142056143,91.41763997165425,99.97912569282225,,global,0.14705260821863755,7,,0.0,0.0,,118344000.0,0.15586802483372098,0.099233393707089
397,5568014095,Twindej Experience AB,71.99254167931409,71.99254167931409,False,87.02150483147666,88.98180970786107,98.79707179790817,98.21315752863372,,global,0.13144306404997033,7,,0.0,0.0,,63470000.0,0.18811137770793995,0.09214522667157532
398,5567865588,GUSTIS AB,71.97231607725195,71.97231607725195,False,90.39905341153795,98.19641746348267,98.43402911743051,92.37301925120519,,global,0.13155545593510337,7,,0.0,0.0,,67425000.0,0.05129667181331765,0.08454930179157878
399,5565242814,Mathuset i Södra Backa AB,71.90477576091902,71.90477576091902,False,95.05702135980576,89.48943208252736,98.03905896659508,94.80951452916078,,global,0.131931000480416,7,,0.0,0.0,,74625000.0,-0.005639856889813055,0.07476917585676568
400,5566184510,Mabema AB,71.8979597085563,71.8979597085563,False,90.48198953278987,85.30480311137737,98.86258622645765,98.20488193979222,,global,0.13196891938283786,7,,0.0,0.0,,67532000.0,0.20447541963361338,0.09652406189653852
401,5562619287,CAG Consoden AB,71.88814208219769,71.88814208219769,False,93.4519242711124,98.87710788109266,93.29492158106841,98.12684809104846,,global,0.13202354288956958,7,,0.0,0.0,,127049000.0,0.05951945647952517,0.0646748562801887
402,5562193580,Naturell Aktiebolag,71.86732158259275,71.86732158259275,False,97.3062471409521,94.673199326575,92.46558541252698,99.36549742088432,,global,0.13213940909302221,7,,0.0,0.0,,114485000.0,0.15719160530966025,0.05496876076154868
403,5562234863,Bollnäs-Ovanåkers Renhållnings Aktiebolag - BORAB,71.8595388844292,71.8595388844292,False,99.91303168466528,99.8359513022767,93.16256924217912,94.57651700816939,,global,0.1321827284733851,7,,0.0,0.0,,98655000.0,0.07839370581037541,0.11681871642455259
404,5562795582,Breddens Livs Aktiebolag,71.85120828364768,71.85120828364768,False,93.31143641976706,,93.18042505557594,99.90800652631063,,global,0.1322291027408912,6,,0.0,0.0,,127450000.0,,0.044708433458609385
405,5566941109,Enerco NTT AB,71.84642064451204,71.84642064451204,False,98.395837365522,82.20537618539406,99.46398013089156,95.07489247585283,,global,0.13225575670406725,7,,0.0,0.0,,83087000.0,0.21710385161085188,0.10767303077282477
406,5567502561,Installera SW AB,71.83607170204066,71.83607170204066,False,90.92853612717138,98.17615427265424,94.42542290347474,98.15908248834066,,global,0.13231337787875738,7,,0.0,0.0,,68118000.0,0.12897414028218113,0.10982754992413082
407,5566945878,Elinzity AB,71.80633705059853,71.80633705059853,False,99.6007132495397,96.75850510998659,96.96495386459647,90.5860686971684,,global,0.13247898162837463,7,,0.0,0.0,,102374000.0,0.03791382355835626,0.07065086954434749
408,5565742250,Bjärefågel i Torekow AB,71.80380302107552,71.80380302107552,False,89.02083595364509,99.61510925475625,94.5457613796878,97.99915090974065,,global,0.13249309778770427,7,,0.0,0.0,,65723000.0,0.10785321845293216,0.07815225955315437
409,5564315462,MAF Pump Aktiebolag,71.74494501818863,68.9855240559506,True,90.22637938738829,96.6841580629122,97.60474991823718,92.39984611318047,,global,0.14850939987668926,7,,0.0,0.0,,67204000.0,0.14274233965525474,0.12817438192635816
410,5560390279,Plastomer Sweden Aktiebolag,71.71340556789568,71.71340556789568,False,83.29381147334261,95.60215163110206,97.9267802065469,98.00027523995004,,global,0.13299699535384757,7,,0.0,0.0,,59776000.0,0.029144762135072,0.09940537257714202
411,5560875188,Margret Gardinkonfektion Aktiebolag,71.71164888567519,71.71164888567519,False,94.34053484907291,96.07820536278695,94.53784227060565,96.82272029743041,,global,0.13300679382163838,7,,0.0,0.0,,73310000.0,0.14744679828428264,0.06010768971899714
412,5568988959,Kviberggruppen AB,71.71074905321508,71.71074905321508,False,97.38852000760157,77.19095685681769,99.68952403186877,98.1275814896233,,global,0.13301181302350948,7,,0.0,0.0,,114162000.0,0.23609353194596405,0.08363564358446451
413,5568964224,Eurofins Pegasuslab AB,71.70761651265617,71.70761651265617,False,95.35454912993113,99.99027290243042,94.09103319711154,95.57730060562773,,global,0.13302928660464838,7,,0.0,0.0,,75204000.0,0.08719453413322809,0.10921844935270345
414,5568165426,Bluebeam AB,71.66218511010524,71.66218511010524,False,94.61058641065394,99.95213894979351,91.28039774089662,99.82575173228348,,global,0.13328279273247934,7,,0.0,0.0,,123633000.0,0.08374474921767283,0.047488707637018436
415,5564964756,Caramelle Fashion Club AB,71.65821450389018,71.65821450389018,False,95.5188066858399,98.24348086777952,94.27710354460463,95.55505407837441,,global,0.13330495625547686,7,,0.0,0.0,,75533000.0,0.051809884817263896,0.04922702106723257
416,5568934508,Sandbäckens Sprinkler Mitt AB,71.63144668659046,71.63144668659046,False,99.67406829642331,97.36318920437161,92.0458779911033,97.79806608413949,,global,0.1334544035631957,7,,0.0,0.0,,101690000.0,0.1369539634745447,0.06602595039452082
417,5593295339,Agigo AB,71.62503336884141,71.62503336884141,False,81.4799682495268,,99.00794483967007,97.47106573692068,,global,0.13349021802827743,6,,0.0,0.0,,58159000.0,,0.07433393233846394
418,5593743510,EVLI AB,71.60602857661154,71.60602857661154,False,98.08034410549217,,97.27487477946254,91.24199761087468,,global,0.1335963670274304,6,,0.0,0.0,,111265000.0,,0.12762292514876292
419,5566841853,Skandinaviska Områdesskydd AB,71.58452791354499,71.58452791354499,False,95.41137534621446,86.59691178103573,95.41742928534838,99.96191444852465,,global,0.13371649038614994,7,,0.0,0.0,,121132000.0,-0.01887649698076943,0.06951374575254225
420,5560213828,Sandéns Security Printing AB,71.56703403855654,71.56703403855654,False,94.57283207240219,94.59015654451487,97.27822587719345,93.2831362051776,,global,0.13381425460101126,7,,0.0,0.0,,73725000.0,0.022324016753996867,0.07906581740976645
421,5563421634,Öbergs i Karlstad AB,71.56322454082029,71.56322454082029,False,84.93562340551173,99.89511516996211,99.32093885045526,92.98724509877678,,global,0.1338355470811617,7,,0.0,0.0,,61334000.0,0.09932561443442411,0.10625967040556861
422,5567675672,BGFIX AB,71.51461461477628,71.51461461477628,False,79.1402839729996,,98.80127817006631,99.14592086572661,,global,0.13410734278733766,6,,0.0,0.0,,162312000.0,,0.12181130944451846
423,5563407724,Pulverlack i Hedesunda AB,71.47693341015822,71.47693341015822,False,84.42617391758573,94.07563615262252,98.78571077974694,96.6654195987604,,global,0.13431815919438134,7,,0.0,0.0,,60840000.0,0.1609699613137694,0.13547656870532168
424,5567380315,Aon Assessment (Sweden) AB,71.47237375427024,71.47237375427024,False,82.12546249335884,99.99997097706014,96.91180912936166,97.78599795440796,,global,0.13434367680467266,7,,0.0,0.0,,58723000.0,0.08987127103179038,0.06348625634171927
425,5567012587,Din Bostad i Stockholm AB,71.4460068772144,71.4460068772144,False,99.48564768118591,98.91360307040205,90.30788980386927,99.70444662496192,,global,0.13449126805074457,7,,0.0,0.0,,103339000.0,0.06002206083881845,0.16432474798212493
426,5567331466,LICAB AB,71.30192710457467,71.30192710457467,False,99.49662852081738,83.67804848865656,99.36410278469624,93.45733574490532,,global,0.13529873232737682,7,,0.0,0.0,,88360000.0,-0.03115771087409891,0.08385505023977848
427,5565193660,Anders Gustafsson Livs Aktiebolag,71.26139010836404,71.26139010836404,False,92.57365376843082,99.8424729574538,96.41639505554674,92.76905723005966,,global,0.135526207378298,7,,0.0,0.0,,129517000.0,0.10142440286734145,0.05924491918813504
428,5563360071,TOMINA Aktiebolag,71.25550136950784,71.25550136950784,False,82.1526241858229,99.67285227971966,97.81836948111538,96.51340947839918,,global,0.13555926304656862,7,,0.0,0.0,,58747000.0,0.10645926170498288,0.1056874852545172
429,5567138812,Speeron AB,71.20142603340682,71.20142603340682,False,99.22542578493191,97.5448251782281,96.35478443737384,90.75637530790075,,global,0.13586293568465824,7,,0.0,0.0,,86715000.0,0.13528781015386304,0.0544352597213333
430,5568639966,Mulic Livs AB,71.17903689212717,71.17903689212717,False,99.32652132128976,99.67500029121791,91.40034007073997,97.06793297299043,,global,0.13598873463771208,7,,0.0,0.0,,87285000.0,0.07364672045509724,0.04430456914682842
431,5565538898,Evidi AB,71.17377637449766,71.17377637449766,False,94.03190918665368,,97.89222528104342,92.2158759882746,,global,0.1360182979038601,6,,0.0,0.0,,125365000.0,,0.06915805846926973
432,5560985599,Ingenjörsfirman Geotech Aktiebolag,71.12995778565431,71.12995778565431,False,99.67072150198376,,93.79049657704013,95.85800190649839,,global,0.1362646362897746,6,,0.0,0.0,,89688000.0,,0.0855659430292383
433,5565791349,Skogsmateriel-Nordforest Aktiebolag,71.1065118110579,71.1065118110579,False,94.89205505517594,94.46933401488165,92.93016965573425,99.4215627272836,,global,0.1363965066877125,7,,0.0,0.0,,122769000.0,0.021550498176554633,0.05326696524440504
434,5560852922,Annell Ljus och Form Aktiebolag,71.08991961079897,71.08991961079897,False,98.77420192925996,85.05028579121877,98.17888689512766,94.56944935775454,,global,0.13648985474247496,7,,0.0,0.0,,107882000.0,0.20554624297585855,0.07327526463833893
435,5593878969,Ecrucial Stockholm AB,71.03969252621258,71.03969252621258,False,91.67379968017092,,96.48203892074473,95.20574942910503,,global,0.13677256619674297,6,,0.0,0.0,,69136000.0,,0.06691606547722619
436,5563537512,Hagaberg Industrier AB,71.02710701521026,68.29529520693295,True,99.05127982283139,96.15866091402447,90.10698376721855,99.13918719186435,,global,0.15253172240651552,7,,0.0,0.0,,85821000.0,0.1468429396022899,0.05310623410259025
437,5560429549,Kristianstads Automobil Lastvagnar AB,70.99245990530697,70.99245990530697,False,92.60261732643946,99.30106006650918,93.60697293277893,97.03809905201703,,global,0.13703860524121636,7,,0.0,0.0,,129437000.0,0.06598345892526081,0.06000210635647541
438,5567269278,Biotech Fluidics AB,70.92818444310981,70.92818444310981,False,94.5401568719603,93.45751448586525,98.72087662700191,91.47866339747361,,global,0.1374009230245771,7,,0.0,0.0,,73666000.0,0.015351060923969095,0.09975105201392538
439,5562913557,Svetsprodukter i Piteå Aktiebolag,70.91801593650702,70.91801593650702,False,88.15311886292731,97.58723391239899,99.68557979144562,91.41608573979369,,global,0.13745827250080128,7,,0.0,0.0,,64717000.0,0.045161512504397594,0.10899741495696828
440,5567447031,Seacastle AB,70.88993705892408,70.88993705892408,False,92.10970501019322,,99.57775284509857,90.7223044597485,,global,0.13761667759646362,6,,0.0,0.0,,69757000.0,,0.10935002464857113
441,5566929815,Wenderfalck Kommunikation AB,70.87472568626177,70.87472568626177,False,86.48709655372213,86.97102039749997,99.32037807236439,98.07278602506237,,global,0.13770251773420247,7,,0.0,0.0,,62904000.0,0.19728482486830967,0.09665424491154574
442,5564914298,Dotetorps Ägg Aktiebolag,70.8410090983426,70.8410090983426,False,89.08141156279625,99.79157691707158,99.88229138502463,89.59290506716033,,global,0.13789285136853938,7,,0.0,0.0,,65795000.0,0.10313878844867808,0.09218475646037987
443,5568043698,BrightCom Solutions AB,70.83970006173182,70.83970006173182,False,79.8395577795201,97.65858749702221,98.41244296585381,97.64073527460556,,global,0.13790024284261418,7,,0.0,0.0,,56777000.0,0.04583792943547649,0.06912452637310132
444,5560785114,TR Media AB,70.83715896190279,70.83715896190279,False,98.68339307974131,95.24440325827513,91.27210580877541,99.92302348068858,,global,0.1379145915504938,7,,0.0,0.0,,108364000.0,0.026658042248445035,0.06124475621187209
445,5566886445,Svenska GMK AB,70.81369594595263,70.81369594595263,False,92.35667325462134,96.24870049737982,95.77471702603775,95.26752219357165,,global,0.1380471033729181,7,,0.0,0.0,,70118000.0,0.033891800472794165,0.06741648984006254
446,5560861535,Bröderna Hansson H-tryck Aktiebolag,70.779168282474,70.779168282474,False,97.03138697347848,89.03150051557147,96.64701206354916,95.2886616678216,,global,0.13824218475276676,7,,0.0,0.0,,78964000.0,-0.007824702110364123,0.14338570264706874
447,5593701971,SkyShowtime Nordics AB,70.75193044797346,70.75193044797346,False,82.07900355896778,,99.36921402181123,96.13982139617693,,global,0.138396145741305,6,,0.0,0.0,,58682000.0,,0.0778969482529854
448,5565746319,AQ ParkoPrint AB,70.68955996484775,70.68955996484775,False,83.47202908457774,99.10400992219537,95.26232342681955,99.42901139418613,,global,0.13874891627270308,7,,0.0,0.0,,152206000.0,0.11726084819910176,0.05870975258163178
449,5564422755,Lindås Gräv Aktiebolag,70.63599458990805,70.63599458990805,False,97.77065789874189,95.8953538594616,91.7263190186131,99.40895577080911,,global,0.13905213321134363,7,,0.0,0.0,,112606000.0,0.03125390652371096,0.12793851879047982
450,5569659815,The limit is SQY AB,70.62405120092755,70.62405120092755,False,79.10244931485862,99.92932950394363,97.9209366696319,97.57970376802206,,global,0.13911977237395098,7,,0.0,0.0,,56178000.0,0.09765890332236427,0.0698029202463036
451,5566417357,RISE Processum AB,70.56501675967799,70.56501675967799,False,77.88021391619479,98.7030178331905,99.94978921554996,95.91845619240755,,global,0.13945427104607938,7,,0.0,0.0,,55212000.0,0.057225394576767785,0.10372281008184901
452,5567120232,Fröjd Interactive AB,70.54200442779678,70.54200442779678,False,80.53343992637605,98.88312492556027,99.18426667862916,95.3133732037273,,global,0.13958473844248,7,,0.0,0.0,,57353000.0,0.05960176307588427,0.09526386803168094
453,5568355399,WEFIX Trädgård AB,70.53718860360196,70.53718860360196,False,75.16362582026814,99.42731861575031,99.79612815980612,97.47521776185484,,global,0.13961204692982365,7,,0.0,0.0,,53173000.0,0.11178186779624433,0.10063688212927757
454,5566711924,JustNu AB,70.53500776180341,70.53500776180341,False,95.09721463233419,95.84544375601493,95.79207358386334,93.93714371265105,,global,0.13962441416790405,7,,0.0,0.0,,74702000.0,0.030890027464224756,0.07995261906758003
455,5562099001,INFICON AB,70.52484536079426,70.52484536079426,False,93.79172541374953,93.70319075584602,93.97952307585285,98.42779199825932,,global,0.13968204871551923,7,,0.0,0.0,,72368000.0,0.016814065483815366,0.13349676234157676
456,5566503321,Vökby Bredband AB,70.52031852762221,70.52031852762221,False,82.51686881624188,96.7423262435489,99.63071541159489,94.66263199134973,,global,0.1397077246510781,7,,0.0,0.0,,59071000.0,0.14227009239773403,0.11523177157948501
457,5563372761,Röchling Industrial Virserum AB,70.50440112563973,67.7926933900382,True,84.65122561464527,93.85216961704376,98.06813392204738,95.2516391160124,,global,0.15548630558304588,7,,0.0,0.0,,61057000.0,0.017713742429962043,0.07165149924162875
458,5564147485,August Larsson Charkuteri AB,70.48842800965444,70.48842800965444,False,91.10374295267795,87.78032046424383,96.57824144983049,98.94613934775069,,global,0.13988865253984872,7,,0.0,0.0,,133474000.0,-0.013613498092382659,0.07492070003736072
459,5566057476,Cyient Engineering AB,70.48368546385737,70.48368546385737,False,99.54894388151139,,91.44568768756706,99.69954277588381,,global,0.13991556592396143,6,,0.0,0.0,,88729000.0,,0.11445311982183809
460,5567406821,Svalebergs Elektriska AB,70.43526912330691,70.43526912330691,False,82.27003675882995,92.8883056923915,99.46096689262295,96.819415522772,,global,0.14019042656338296,7,,0.0,0.0,,58851000.0,0.16799907987860618,0.09307527499921396
461,5568545106,pour-tech AB,70.36622123736056,70.36622123736056,False,89.32086126625363,,97.13569181063134,95.19429813262045,,global,0.14058273997600068,6,,0.0,0.0,,66082000.0,,0.07348034237632381
462,5568864465,Lotts Import AB,70.35298267557296,70.35298267557296,False,98.1339481636992,90.2524695693787,94.3939616918152,97.21839620713607,,global,0.14065800226548808,7,,0.0,0.0,,82174000.0,0.1819618880785101,0.05428165321010411
463,5590010533,VentPartner i Västmanland AB,70.3397518789587,70.3397518789587,False,91.67592630341595,97.21085807438455,93.9831400087114,97.54078940843212,,global,0.14073323456057518,7,,0.0,0.0,,131956000.0,0.1383092809438331,0.04649616462435406
464,5567095152,Elopak AB,70.30771914674513,70.30771914674513,False,90.69468186188169,98.16110361766415,93.35028901633082,98.5623916264844,,global,0.14091543610339033,7,,0.0,0.0,,67809000.0,0.12913600780839274,0.04493940138781221
465,5561087338,Filipstad Stormarknad AB,70.2949048221389,70.2949048221389,False,90.82480736369683,,93.43306714003852,99.93608053816601,,global,0.14098834697392737,6,,0.0,0.0,,134205000.0,,0.058643998824407115
466,5590026554,AMV Equipment AB,70.27506764265554,70.27506764265554,False,98.13333071224307,98.3655528193583,90.48061226477198,99.13870251497605,,global,0.14110124266148977,7,,0.0,0.0,,111027000.0,0.05317314563762743,0.04038402215319277
467,5591353171,Keyvent Öst AB,70.26736666452177,70.26736666452177,False,99.42002870955062,99.27772138492021,92.967846862592,94.1755050743507,,global,0.14114507840792137,7,,0.0,0.0,,103845000.0,0.11446794258299398,0.04930815737093232
468,5561557264,Vilbergens Livs Aktiebolag,70.25453887967996,70.25453887967996,False,98.4757511749509,85.84881984308761,96.24642825524893,96.59629525199068,,global,0.1412181077897976,7,,0.0,0.0,,83382000.0,-0.02211139776700166,0.057942987622880304
469,5565679676,Stockholms Stenugnsbageri AB,70.21685810142303,70.21685810142303,False,99.96248046468989,88.00421818886066,95.94250328630453,,,global,0.14143270395653626,5,,0.0,0.0,,93509000.0,0.1926475166947439,0.06546838956063832
470,5567501522,Exista Säkerhet AB,70.15426207880198,70.15426207880198,False,89.803871668645,95.63970890736745,95.01862817220443,97.63774542936558,,global,0.14178944985520758,7,,0.0,0.0,,66673000.0,0.029411187511330317,0.1287443390365633
471,5567317234,Sprinklerbolaget Stockholm AB,70.10865319856616,70.10865319856616,False,98.63181529508229,98.54126540048317,92.49401425399965,95.56456333597757,,global,0.1420495835149313,7,,0.0,0.0,,83984000.0,0.05522589078594664,0.05419088981978194
